n,type,x,err
7,uni,-4.000000000000004e-03,2.470326289950802e-01
7,uni,-2.000000000000002e-03,2.472770826188915e-01
7,uni,0.000000000000000e+00,2.473586065593149e-01
7,uni,2.000000000000002e-03,2.472770826188914e-01
7,uni,4.000000000000004e-03,2.470326289950801e-01
7,uni,6.000000000000005e-03,2.466255999208796e-01
7,uni,8.000000000000007e-03,2.460565845887071e-01
7,uni,1.000000000000001e-02,2.453264053635434e-01
7,uni,1.200000000000001e-02,2.444361152953036e-01
7,uni,1.400000000000001e-02,2.433869949442578e-01
7,uni,1.600000000000001e-02,2.421805485370461e-01
7,uni,1.800000000000002e-02,2.408184994744357e-01
7,uni,2.000000000000002e-02,2.393027852153390e-01
7,uni,2.200000000000002e-02,2.376355515648111e-01
7,uni,2.400000000000002e-02,2.358191463966759e-01
7,uni,2.600000000000002e-02,2.338561128441162e-01
7,uni,2.800000000000002e-02,2.317491819939622e-01
7,uni,3.000000000000003e-02,2.295012651225137e-01
7,uni,3.200000000000003e-02,2.271154455125356e-01
7,uni,3.400000000000003e-02,2.245949698925387e-01
7,uni,3.600000000000003e-02,2.219432395406149e-01
7,uni,3.800000000000003e-02,2.191638010959402e-01
7,uni,4.000000000000004e-02,2.162603371215640e-01
7,uni,4.200000000000004e-02,2.132366564623048e-01
7,uni,4.400000000000004e-02,2.100966844414670e-01
7,uni,4.600000000000004e-02,2.068444529396851e-01
7,uni,4.800000000000004e-02,2.034840903985240e-01
7,uni,5.000000000000004e-02,2.000198117905011e-01
7,uni,5.200000000000005e-02,1.964559085960168e-01
7,uni,5.400000000000005e-02,1.927967388262433e-01
7,uni,5.600000000000005e-02,1.890467171293929e-01
7,uni,5.800000000000005e-02,1.852103050159916e-01
7,uni,6.000000000000005e-02,1.812920012367937e-01
7,uni,6.200000000000006e-02,1.772963323448900e-01
7,uni,6.400000000000006e-02,1.732278434713214e-01
7,uni,6.600000000000006e-02,1.690910893412328e-01
7,uni,6.800000000000006e-02,1.648906255552078e-01
7,uni,7.000000000000006e-02,1.606310001580341e-01
7,uni,7.200000000000006e-02,1.563167455147051e-01
7,uni,7.400000000000007e-02,1.519523705110333e-01
7,uni,7.600000000000007e-02,1.475423530938434e-01
7,uni,7.800000000000007e-02,1.430911331633296e-01
7,uni,8.000000000000007e-02,1.386031058278392e-01
7,uni,8.200000000000007e-02,1.340826150290938e-01
7,uni,8.400000000000007e-02,1.295339475436721e-01
7,uni,8.600000000000008e-02,1.249613273645063e-01
7,uni,8.800000000000008e-02,1.203689104641521e-01
7,uni,9.000000000000008e-02,1.157607799397269e-01
7,uni,9.200000000000008e-02,1.111409415376425e-01
7,uni,9.400000000000008e-02,1.065133195546416e-01
7,uni,9.600000000000009e-02,1.018817531101129e-01
7,uni,9.800000000000009e-02,9.724999278329738e-02
7,uni,1.000000000000001e-01,9.262169760772276e-02
7,uni,1.020000000000001e-01,8.800043241408784e-02
7,uni,1.040000000000001e-01,8.338966551180549e-02
7,uni,1.060000000000001e-01,7.879276669853597e-02
7,uni,1.080000000000001e-01,7.421300558628285e-02
7,uni,1.100000000000001e-01,6.965355023197750e-02
7,uni,1.120000000000001e-01,6.511746605994673e-02
7,uni,1.140000000000001e-01,6.060771506323337e-02
7,uni,1.160000000000001e-01,5.612715527041290e-02
7,uni,1.180000000000001e-01,5.167854046432119e-02
7,uni,1.200000000000001e-01,4.726452013896110e-02
7,uni,1.220000000000001e-01,4.288763968081177e-02
7,uni,1.240000000000001e-01,3.855034076075881e-02
7,uni,1.259999999999999e-01,3.425496192297617e-02
7,uni,1.279999999999999e-01,3.000373935721756e-02
7,uni,1.299999999999999e-01,2.579880784120392e-02
7,uni,1.319999999999999e-01,2.164220184003030e-02
7,uni,1.339999999999999e-01,1.753585674983615e-02
7,uni,1.359999999999999e-01,1.348161027331984e-02
7,uni,1.379999999999999e-01,9.481203915042258e-03
7,uni,1.399999999999999e-01,5.536284584891971e-03
7,uni,1.419999999999999e-01,1.648406298489280e-03
7,uni,1.439999999999999e-01,2.180968036231579e-03
7,uni,1.459999999999999e-01,5.950464756568352e-03
7,uni,1.479999999999999e-01,9.658797516557738e-03
7,uni,1.499999999999999e-01,1.330476530179581e-02
7,uni,1.519999999999999e-01,1.688725039644334e-02
7,uni,1.539999999999999e-01,2.040521631080261e-02
7,uni,1.559999999999999e-01,2.385770567737611e-02
7,uni,1.579999999999999e-01,2.724383812282927e-02
7,uni,1.599999999999999e-01,3.056280812282908e-02
7,uni,1.619999999999999e-01,3.381388284624887e-02
7,uni,1.639999999999999e-01,3.699639999479476e-02
7,uni,1.659999999999999e-01,4.010976564366264e-02
7,uni,1.679999999999999e-01,4.315345208841437e-02
7,uni,1.699999999999999e-01,4.612699570284551e-02
7,uni,1.719999999999999e-01,4.902999481222403e-02
7,uni,1.739999999999999e-01,5.186210758589849e-02
7,uni,1.759999999999999e-01,5.462304995290956e-02
7,uni,1.779999999999999e-01,5.731259354388807e-02
7,uni,1.799999999999999e-01,5.993056366219385e-02
7,uni,1.819999999999999e-01,6.247683728693343e-02
7,uni,1.839999999999999e-01,6.495134111019507e-02
7,uni,1.859999999999999e-01,6.735404961055957e-02
7,uni,1.879999999999999e-01,6.968498316467531e-02
7,uni,1.899999999999999e-01,7.194420619844721e-02
7,uni,1.919999999999999e-01,7.413182537913376e-02
7,uni,1.940000000000000e-01,7.624798784945341e-02
7,uni,1.960000000000000e-01,7.829287950457853e-02
7,uni,1.980000000000000e-01,8.026672331270934e-02
7,uni,2.000000000000000e-01,8.216977767975198e-02
7,uni,2.020000000000000e-01,8.400233485845010e-02
7,uni,2.040000000000000e-01,8.576471940218189e-02
7,uni,2.060000000000000e-01,8.745728666348662e-02
7,uni,2.080000000000000e-01,8.908042133725902e-02
7,uni,2.100000000000000e-01,9.063453604844701e-02
7,uni,2.120000000000000e-01,9.212006998396738e-02
7,uni,2.140000000000000e-01,9.353748756846808e-02
7,uni,2.160000000000000e-01,9.488727718347950e-02
7,uni,2.180000000000000e-01,9.616994992942329e-02
7,uni,2.200000000000000e-01,9.738603842986687e-02
7,uni,2.220000000000000e-01,9.853609567737243e-02
7,uni,2.240000000000000e-01,9.962069392021505e-02
7,uni,2.260000000000000e-01,1.006404235892115e-01
7,uni,2.280000000000000e-01,1.015958922638535e-01
7,uni,2.300000000000000e-01,1.024877236769183e-01
7,uni,2.320000000000000e-01,1.033165567566770e-01
7,uni,2.340000000000000e-01,1.040830447058294e-01
7,uni,2.360000000000000e-01,1.047878541162409e-01
7,uni,2.380000000000000e-01,1.054316641185748e-01
7,uni,2.400000000000000e-01,1.060151655658793e-01
7,uni,2.420000000000000e-01,1.065390602501893e-01
7,uni,2.440000000000000e-01,1.070040601512093e-01
7,uni,2.460000000000000e-01,1.074108867161239e-01
7,uni,2.480000000000000e-01,1.077602701695997e-01
7,uni,2.500000000000000e-01,1.080529488530437e-01
7,uni,2.520000000000000e-01,1.082896685921861e-01
7,uni,2.540000000000000e-01,1.084711820920627e-01
7,uni,2.560000000000000e-01,1.085982483584997e-01
7,uni,2.580000000000000e-01,1.086716321451847e-01
7,uni,2.600000000000000e-01,1.086921034254546e-01
7,uni,2.620000000000000e-01,1.086604368879233e-01
7,uni,2.640000000000000e-01,1.085774114550960e-01
7,uni,2.660000000000000e-01,1.084438098241325e-01
7,uni,2.680000000000000e-01,1.082604180289422e-01
7,uni,2.700000000000000e-01,1.080280250228039e-01
7,uni,2.720000000000000e-01,1.077474222807346e-01
7,uni,2.740000000000000e-01,1.074194034208353e-01
7,uni,2.760000000000000e-01,1.070447638438732e-01
7,uni,2.780000000000000e-01,1.066243003903757e-01
7,uni,2.800000000000000e-01,1.061588110145276e-01
7,uni,2.820000000000000e-01,1.056490944741900e-01
7,uni,2.840000000000000e-01,1.050959500363693e-01
7,uni,2.860000000000000e-01,1.045001771974982e-01
7,uni,2.880000000000000e-01,1.038625754178900e-01
7,uni,2.900000000000000e-01,1.031839438697776e-01
7,uni,2.920000000000000e-01,1.024650811983291e-01
7,uni,2.940000000000000e-01,1.017067852950859e-01
7,uni,2.960000000000000e-01,1.009098530832713e-01
7,uni,2.980000000000000e-01,1.000750803144307e-01
7,uni,3.000000000000000e-01,9.920326137590157e-02
7,uni,3.020000000000000e-01,9.829518910860990e-02
7,uni,3.040000000000000e-01,9.735165463471979e-02
7,uni,3.060000000000000e-01,9.637344719467483e-02
7,uni,3.080000000000001e-01,9.536135399318740e-02
7,uni,3.100000000000001e-01,9.431616005374904e-02
7,uni,3.120000000000001e-01,9.323864808125121e-02
7,uni,3.140000000000001e-01,9.212959833232082e-02
7,uni,3.160000000000001e-01,9.098978849298783e-02
7,uni,3.180000000000001e-01,8.981999356332387e-02
7,uni,3.200000000000001e-01,8.862098574869282e-02
7,uni,3.220000000000001e-01,8.739353435728792e-02
7,uni,3.240000000000001e-01,8.613840570361492e-02
7,uni,3.260000000000001e-01,8.485636301762717e-02
7,uni,3.280000000000001e-01,8.354816635920209e-02
7,uni,3.300000000000001e-01,8.221457253767828e-02
7,uni,3.320000000000001e-01,8.085633503617784e-02
7,uni,3.340000000000001e-01,7.947420394045163e-02
7,uni,3.360000000000001e-01,7.806892587199377e-02
7,uni,3.380000000000001e-01,7.664124392518890e-02
7,uni,3.400000000000001e-01,7.519189760825257e-02
7,uni,3.420000000000001e-01,7.372162278775996e-02
7,uni,3.440000000000001e-01,7.223115163652821e-02
7,uni,3.460000000000001e-01,7.072121258467340e-02
7,uni,3.480000000000001e-01,6.919253027363947e-02
7,uni,3.500000000000001e-01,6.764582551300624e-02
7,uni,3.520000000000001e-01,6.608181523991905e-02
7,uni,3.540000000000001e-01,6.450121248095267e-02
7,uni,3.560000000000001e-01,6.290472631626456e-02
7,uni,3.580000000000001e-01,6.129306184587072e-02
7,uni,3.600000000000001e-01,5.966692015791036e-02
7,uni,3.620000000000001e-01,5.802699829874763e-02
7,uni,3.640000000000001e-01,5.637398924479109e-02
7,uni,3.660000000000001e-01,5.470858187588837e-02
7,uni,3.680000000000001e-01,5.303146095019048e-02
7,uni,3.700000000000001e-01,5.134330708036269e-02
7,uni,3.720000000000001e-01,4.964479671102875e-02
7,uni,3.740000000000001e-01,4.793660209735584e-02
7,uni,3.759999999999999e-01,4.621939128467312e-02
7,uni,3.779999999999999e-01,4.449382808903013e-02
7,uni,3.799999999999999e-01,4.276057207860437e-02
7,uni,3.819999999999999e-01,4.102027855588103e-02
7,uni,3.839999999999999e-01,3.927359854051071e-02
7,uni,3.859999999999999e-01,3.752117875278446e-02
7,uni,3.879999999999999e-01,3.576366159763450e-02
7,uni,3.899999999999999e-01,3.400168514911153e-02
7,uni,3.919999999999999e-01,3.223588313525325e-02
7,uni,3.939999999999999e-01,3.046688492330096e-02
7,uni,3.959999999999999e-01,2.869531550518800e-02
7,uni,3.979999999999999e-01,2.692179548325893e-02
7,uni,3.999999999999999e-01,2.514694105615456e-02
7,uni,4.019999999999999e-01,2.337136400482215e-02
7,uni,4.039999999999999e-01,2.159567167859666e-02
7,uni,4.059999999999999e-01,1.982046698131606e-02
7,uni,4.079999999999999e-01,1.804634835741756e-02
7,uni,4.099999999999999e-01,1.627390977798709e-02
7,uni,4.119999999999999e-01,1.450374072671926e-02
7,uni,4.139999999999999e-01,1.273642618573917e-02
7,uni,4.159999999999999e-01,1.097254662128774e-02
7,uni,4.179999999999999e-01,9.212677969198890e-03
7,uni,4.199999999999999e-01,7.457391620159709e-03
7,uni,4.219999999999999e-01,5.707254404732465e-03
7,uni,4.239999999999999e-01,3.962828578092548e-03
7,uni,4.259999999999999e-01,2.224671804474943e-03
7,uni,4.279999999999999e-01,4.933371412960685e-04
7,uni,4.299999999999999e-01,1.230626977061972e-03
7,uni,4.319999999999999e-01,2.946676755837485e-03
7,uni,4.339999999999999e-01,4.654273056846542e-03
7,uni,4.359999999999999e-01,6.352881415847833e-03
7,uni,4.379999999999999e-01,8.041972060316316e-03
7,uni,4.399999999999999e-01,9.721019927648372e-03
7,uni,4.419999999999999e-01,1.138950468381944e-02
7,uni,4.440000000000000e-01,1.304691074247935e-02
7,uni,4.460000000000000e-01,1.469272728453960e-02
7,uni,4.480000000000000e-01,1.632644827822802e-02
7,uni,4.500000000000000e-01,1.794757249963636e-02
7,uni,4.520000000000000e-01,1.955560355376856e-02
7,uni,4.540000000000000e-01,2.115004989609903e-02
7,uni,4.560000000000000e-01,2.273042485465054e-02
7,uni,4.580000000000000e-01,2.429624665258726e-02
7,uni,4.600000000000000e-01,2.584703843135147e-02
7,uni,4.620000000000000e-01,2.738232827432313e-02
7,uni,4.640000000000000e-01,2.890164923103333e-02
7,uni,4.660000000000000e-01,3.040453934191656e-02
7,uni,4.680000000000000e-01,3.189054166361849e-02
7,uni,4.700000000000000e-01,3.335920429485675e-02
7,uni,4.720000000000000e-01,3.481008040283573e-02
7,uni,4.740000000000000e-01,3.624272825023436e-02
7,uni,4.760000000000000e-01,3.765671122273849e-02
7,uni,4.780000000000000e-01,3.905159785715591e-02
7,uni,4.800000000000000e-01,4.042696187008392e-02
7,uni,4.820000000000000e-01,4.178238218715960e-02
7,uni,4.840000000000000e-01,4.311744297286328e-02
7,uni,4.860000000000000e-01,4.443173366089619e-02
7,uni,4.880000000000000e-01,4.572484898514155e-02
7,uni,4.900000000000000e-01,4.699638901116640e-02
7,uni,4.920000000000000e-01,4.824595916832400e-02
7,uni,4.940000000000000e-01,4.947317028240095e-02
7,uni,4.960000000000000e-01,5.067763860884579e-02
7,uni,4.980000000000000e-01,5.185898586655921e-02
7,uni,5.000000000000000e-01,5.301683927224971e-02
7,uni,5.020000000000000e-01,5.415083157535691e-02
7,uni,5.040000000000000e-01,5.526060109353474e-02
7,uni,5.060000000000000e-01,5.634579174869563e-02
7,uni,5.080000000000000e-01,5.740605310362226e-02
7,uni,5.100000000000000e-01,5.844104039911499e-02
7,uni,5.120000000000000e-01,5.945041459172509e-02
7,uni,5.140000000000000e-01,6.043384239201799e-02
7,uni,5.160000000000000e-01,6.139099630339059e-02
7,uni,5.180000000000000e-01,6.232155466144608e-02
7,uni,5.200000000000000e-01,6.322520167390759e-02
7,uni,5.220000000000000e-01,6.410162746107391e-02
7,uni,5.240000000000000e-01,6.495052809682116e-02
7,uni,5.260000000000000e-01,6.577160565013045e-02
7,uni,5.280000000000000e-01,6.656456822716780e-02
7,uni,5.300000000000000e-01,6.732913001388052e-02
7,uni,5.320000000000000e-01,6.806501131912746e-02
7,uni,5.340000000000000e-01,6.877193861833980e-02
7,uni,5.360000000000000e-01,6.944964459769513e-02
7,uni,5.380000000000000e-01,7.009786819881862e-02
7,uni,5.400000000000000e-01,7.071635466400304e-02
7,uni,5.420000000000000e-01,7.130485558192647e-02
7,uni,5.440000000000000e-01,7.186312893390139e-02
7,uni,5.460000000000000e-01,7.239093914061656e-02
7,uni,5.480000000000000e-01,7.288805710938734e-02
7,uni,5.500000000000000e-01,7.335426028190822e-02
7,uni,5.520000000000000e-01,7.378933268249584e-02
7,uni,5.540000000000000e-01,7.419306496683735e-02
7,uni,5.560000000000000e-01,7.456525447121876e-02
7,uni,5.580000000000001e-01,7.490570526224710e-02
7,uni,5.600000000000001e-01,7.521422818705631e-02
7,uni,5.620000000000001e-01,7.549064092399535e-02
7,uni,5.640000000000001e-01,7.573476803378926e-02
7,uni,5.660000000000001e-01,7.594644101118134e-02
7,uni,5.680000000000001e-01,7.612549833704380e-02
7,uni,5.700000000000001e-01,7.627178553095902e-02
7,uni,5.720000000000001e-01,7.638515520425981e-02
7,uni,5.740000000000001e-01,7.646546711354452e-02
7,uni,5.760000000000001e-01,7.651258821463484e-02
7,uni,5.780000000000001e-01,7.652639271700706e-02
7,uni,5.800000000000001e-01,7.650676213865848e-02
7,uni,5.820000000000001e-01,7.645358536144482e-02
7,uni,5.840000000000001e-01,7.636675868683637e-02
7,uni,5.860000000000001e-01,7.624618589214782e-02
7,uni,5.880000000000001e-01,7.609177828718869e-02
7,uni,5.900000000000001e-01,7.590345477135822e-02
7,uni,5.920000000000001e-01,7.568114189117749e-02
7,uni,5.940000000000001e-01,7.542477389824634e-02
7,uni,5.960000000000001e-01,7.513429280763843e-02
7,uni,5.980000000000001e-01,7.480964845672067e-02
7,uni,6.000000000000001e-01,7.445079856438153e-02
7,uni,6.020000000000001e-01,7.405770879071027e-02
7,uni,6.040000000000001e-01,7.363035279706226e-02
7,uni,6.060000000000001e-01,7.316871230655810e-02
7,uni,6.080000000000001e-01,7.267277716499480e-02
7,uni,6.100000000000001e-01,7.214254540215309e-02
7,uni,6.120000000000001e-01,7.157802329353136e-02
7,uni,6.140000000000001e-01,7.097922542246979e-02
7,uni,6.160000000000001e-01,7.034617474268259e-02
7,uni,6.180000000000001e-01,6.967890264118538e-02
7,uni,6.200000000000001e-01,6.897744900163041e-02
7,uni,6.220000000000001e-01,6.824186226801757e-02
7,uni,6.240000000000001e-01,6.747219950882061e-02
7,uni,6.259999999999999e-01,6.666852648148040e-02
7,uni,6.279999999999999e-01,6.583091769730455e-02
7,uni,6.299999999999999e-01,6.495945648673702e-02
7,uni,6.319999999999999e-01,6.405423506502619e-02
7,uni,6.339999999999999e-01,6.311535459825084e-02
7,uni,6.359999999999999e-01,6.214292526975216e-02
7,uni,6.379999999999999e-01,6.113706634691765e-02
7,uni,6.399999999999999e-01,6.009790624835094e-02
7,uni,6.419999999999999e-01,5.902558261141064e-02
7,uni,6.439999999999999e-01,5.792024236012427e-02
7,uni,6.459999999999999e-01,5.678204177345408e-02
7,uni,6.479999999999999e-01,5.561114655394340e-02
7,uni,6.499999999999999e-01,5.440773189672438e-02
7,uni,6.519999999999999e-01,5.317198255887420e-02
7,uni,6.539999999999999e-01,5.190409292915229e-02
7,uni,6.559999999999999e-01,5.060426709807395e-02
7,uni,6.579999999999999e-01,4.927271892834755e-02
7,uni,6.599999999999999e-01,4.790967212567141e-02
7,uni,6.619999999999999e-01,4.651536030987610e-02
7,uni,6.639999999999999e-01,4.509002708641464e-02
7,uni,6.659999999999999e-01,4.363392611820084e-02
7,uni,6.679999999999999e-01,4.214732119780534e-02
7,uni,6.699999999999999e-01,4.063048631998321e-02
7,uni,6.719999999999999e-01,3.908370575454078e-02
7,uni,6.739999999999999e-01,3.750727411956761e-02
7,uni,6.759999999999999e-01,3.590149645497573e-02
7,uni,6.779999999999999e-01,3.426668829640653e-02
7,uni,6.799999999999999e-01,3.260317574944960e-02
7,uni,6.819999999999999e-01,3.091129556421041e-02
7,uni,6.839999999999999e-01,2.919139521021503e-02
7,uni,6.859999999999999e-01,2.744383295162486e-02
7,uni,6.879999999999999e-01,2.566897792280505e-02
7,uni,6.899999999999999e-01,2.386721020420575e-02
7,uni,6.919999999999999e-01,2.203892089858861e-02
7,uni,6.940000000000000e-01,2.018451220754780e-02
7,uni,6.960000000000000e-01,1.830439750839249e-02
7,uni,6.980000000000000e-01,1.639900143132025e-02
7,uni,7.000000000000000e-01,1.446875993693215e-02
7,uni,7.020000000000000e-01,1.251412039406309e-02
7,uni,7.040000000000000e-01,1.053554165792303e-02
7,uni,7.060000000000000e-01,8.533494148566162e-03
7,uni,7.080000000000000e-01,6.508459929672028e-03
7,uni,7.100000000000000e-01,4.460932787634278e-03
7,uni,7.120000000000000e-01,2.391418310978499e-03
7,uni,7.140000000000000e-01,3.004339700845154e-04
7,uni,7.160000000000000e-01,1.811490802789320e-03
7,uni,7.180000000000000e-01,3.943814533152179e-03
7,uni,7.200000000000000e-01,6.095983623635268e-03
7,uni,7.220000000000000e-01,8.267432273035030e-03
7,uni,7.240000000000000e-01,1.045758239503888e-02
7,uni,7.260000000000000e-01,1.266584353665326e-02
7,uni,7.280000000000000e-01,1.489161279634016e-02
7,uni,7.300000000000000e-01,1.713427474181359e-02
7,uni,7.320000000000000e-01,1.939320132758884e-02
7,uni,7.340000000000000e-01,2.166775181216667e-02
7,uni,7.360000000000000e-01,2.395727267497967e-02
7,uni,7.380000000000000e-01,2.626109753298073e-02
7,uni,7.400000000000000e-01,2.857854705698733e-02
7,uni,7.420000000000000e-01,3.090892888768923e-02
7,uni,7.440000000000000e-01,3.325153755137589e-02
7,uni,7.460000000000000e-01,3.560565437536613e-02
7,uni,7.480000000000000e-01,3.797054740314899e-02
7,uni,7.500000000000000e-01,4.034547130921863e-02
7,uni,7.520000000000000e-01,4.272966731362667e-02
7,uni,7.540000000000000e-01,4.512236309624036e-02
7,uni,7.560000000000000e-01,4.752277271070661e-02
7,uni,7.580000000000000e-01,4.993009649813272e-02
7,uni,7.600000000000000e-01,5.234352100046419e-02
7,uni,7.620000000000000e-01,5.476221887359671e-02
7,uni,7.640000000000000e-01,5.718534880017272e-02
7,uni,7.660000000000000e-01,5.961205540211771e-02
7,uni,7.680000000000000e-01,6.204146915286918e-02
7,uni,7.700000000000000e-01,6.447270628933792e-02
7,uni,7.720000000000000e-01,6.690486872356205e-02
7,uni,7.740000000000000e-01,6.933704395411359e-02
7,uni,7.760000000000000e-01,7.176830497717404e-02
7,uni,7.780000000000000e-01,7.419771019737223e-02
